"Data Source","World Development Indicators",

"Last Updated Date","2025-12-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Kiribati","KIR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Kitts and Nevis","KNA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","3197.2","2794.1","2928","3248.8","3036.7","3537","3265.4","3190.6","3764.8","3720","3871.7","3885","4056.9","4077.1","4407.1","4859.6","5239.7","5667.6","5727.9","4055.9","5173.4","5416.6","5529.1","5715.7","5798.5","5876.2","5585","6142","6086","5853","5639","5937.6","5322.1","5872.1","5765.3","6403.1","6602.9","6030.7","6314.1","6379.5","6465.6","6017.1","5786.9","6427","6302.3","6299.9","6035.3","6630","6745.3","6202.2","6292.7","6135.8","6479.2","6618","6814.9","6792.7","6678.5","6607.2","6538.1","6211.6","6826.1","6612.2","6615.2","",
"Kuwait","KWT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","1500","1666.7","2000","2000","2000","2666.7","2250","2000","2133.3","2076.9","2977.3","3125","3188.4","3059.3","3060.6","3046.9","3019.5","5260.6","5672.1","5552.8","5274.7","3577.4","3652.7","2930.3","5939.1","4602.3","9148.1","6738.8","6496.2","6118.4","4922.3","4470","5611.2","5844","7329.6","10253.4","6188.9","6423.2","8717.7","10498.9","9235.8","7977.4","10805.8","14171.5","13782.5","17975.1","21865.5","6542.5","5220.5","5656.2","10483.2","17625.4","15627.2","14702.4","14492.4","14956.8","",
"Latin America & Caribbean (excluding high income)","LAC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1279.09516990316","1345.14010475556","1314.67168030449","1390.18372090638","1364.38623824056","1363.43097184691","1431.95674675937","1344.6604249456","1418.11843649813","1535.65499106271","1494.89732997007","1441.87529018699","1620.61832111693","1665.53511740934","1632.09204581501","1643.95672116294","1689.4368139205","1712.63195042255","1716.99928153668","1791.08200261771","1998.03158720345","1985.95533801507","1981.44578975896","2089.20499640993","2132.49939148173","2017.83909342382","2080.54398516485","2063.95874348015","2068.32781461621","2053.01227606858","2100.68203521729","2386.3832575202","2493.38147215689","2388.12962804965","2523.39931385796","2466.07079083806","2617.34408900225","2802.47283962792","2770.05535826322","2809.76558845163","3007.48350848922","2896.17402565411","3154.0063909032","3135.49186069489","3152.14112719692","3209.82045108148","3507.87094757517","3630.44613297687","3299.20381622359","3824.74987372904","3772.60231246752","3942.56346629302","4141.37349610624","4146.21142063353","4342.30098492718","4154.65446632244","4676.74907323309","4331.76684224126","4844.54090765102","4708.82322510648","4414.41807685418","4590.03475189088","","",
"Lao PDR","LAO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","884.1","877.1","877","812.5","819.5","820.8","855.2","1188.1","1357.6","1365.7","1229.9","1240.6","1338.7","1327.9","1343.8","1248.6","1242.3","1241.7","1252.4","1422.3","1530.2","1466.8","1563.9","1982","2069.2","2221.2","2192.9","1873.7","2311.1","2268","2186.6","2611","2242.8","2555.2","2492.7","2523.3","2719.1","2687.6","2899.8","3017.7","3094.4","3244.5","3116.7","3261.4","3577.2","3634.4","3837.3","4015.5","4170.1","3831.5","4043.3","4081.7","4195.6","4507.8","4608.2","4626.7","4497.7","4504.2","4317.6","3993","4158.2","4454.2","4434.9","",
"Lebanon","LBN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1067.5","1163.1","1161.9","956","829.8","1067.2","1072.4","746.6","801","932.8","871.5","1222.1","1073.6","1416.5","1253","967","1123.1","1023.5","913.5","1168.9","1261.5","1252.9","1128.4","1192.5","1338.9","1501.5","1824.6","1838.9","1960.8","1878.3","2024.9","2099.9","2154.6","2067.9","2568.9","2449.7","1639.1","1943.3","1738.3","2414.9","2911.7","2467.5","2372","2727.6","2703.1","2684.8","2189.7","2687.7","2618.9","2624.9","2763.2","2889.3","2981.4","3386","3268.6","3155.5","2898.5","2970.1","2940.6","3100","2177.9","2414.5","2415.3","",
"Liberia","LBR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","575","571.4","523","509.8","525.3","1060.2","1059.7","1085.7","1108.8","1233.8","1234.6","1235.3","1236.3","1233.8","1199","1225","1242.7","1257.7","1238.8","1233.5","1281","1352.4","1230.3","1286.7","1252.5","1235.5","1262.3","1276.6","1166.1","1028.6","909.1","916.7","1083.3","1111.1","1124","1249.3","1245.6","1293.4","1277.2","1278","1115.4","916.7","833.3","916.7","1290","1261.5","1448.8","1553.4","1183.5","1178.6","1173.1","1285.3","1250.1","1172","1129.1","1073.2","1059.5","1083.6","1128.2","1148.1","1051.9","1120.6","1067.5","",
"Libya","LBY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","214.7","221","255.3","235","341.9","319.9","292.4","242.3","326","219.6","229.8","581.1","627.1","398","472.4","463","286.8","435.4","351.7","386.9","550.2","769.6","756.9","579.9","595","672.1","620.8","659.9","665.7","674.5","701","702.1","696.5","676.2","679.1","678","836.9","705.7","652.1","637.7","619.4","632.3","620","620","622.8","622.6","623","621.7","634.1","669.9","664.5","681.4","663.8","666.8","665.3","669.9","676","680.5","679.7","672.4","673.4","671.9","671.4","",
"St. Lucia","LCA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1250","1250","1250","1500","1250","1500","1500","961.5","892.9","840","714.3","750","632.7","700","700","700","700","700","700","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean","LCN","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1271.92921482157","1334.1793412716","1308.55982602927","1387.82550584829","1361.99900607109","1366.01952056329","1429.09623942446","1347.17697731887","1412.76312415759","1533.12723818617","1494.77426071715","1445.28930083403","1611.35255929036","1662.05102990554","1627.23031364781","1632.07008709032","1695.08727603872","1713.53770989784","1729.04431123546","1800.22539291331","1997.18310169948","1988.82449679063","1984.85080076741","2097.18337809152","2140.78014409841","2036.93863962721","2098.61647107709","2094.07452290186","2111.22367119796","2091.41449050075","2143.46126994427","2420.07255464313","2525.0806383229","2431.45320835462","2566.42726122747","2513.9048226223","2659.91655308205","2847.0293671839","2810.0091526102","2849.63525889352","3042.47591519069","2940.03907081954","3189.73150358219","3188.40844144927","3206.25424122902","3265.46821060572","3540.60588663412","3656.84683596861","3334.03301554541","3853.31612171576","3809.49879660726","3963.33854458769","4159.76791738345","4169.47538170421","4353.65709313673","4183.99233909074","4680.83689906231","4339.24445774562","4851.8945259423","4714.57893880141","4433.53355648433","4586.63397421245","","",
"Least developed countries: UN classification","LDC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1072.01812697244","1036.08712475276","1086.78962681941","1105.62644954463","1074.36055173324","1023.95231442908","1103.4667436029","1120.75118624574","1140.17672430236","1117.09902190234","1087.11242565781","1057.49982989528","1146.67746072698","1133.64614856602","1207.61503614942","1197.92150349965","1197.55094109412","1230.49550781565","1236.3543953565","1325.13382750598","1329.92865781107","1318.31248318603","1366.37423269412","1322.03061021175","1327.26494760114","1318.2203447073","1344.19495775305","1329.51033705388","1388.88796849154","1380.06137629278","1372.8825637943","1318.80314773151","1394.61117439078","1284.82012755906","1371.54574946073","1433.28040551463","1367.31995877517","1430.38787992735","1561.85723778406","1601.12139474269","1595.24700579077","1612.89206759206","1577.05171049174","1644.05830479613","1621.04753664985","1752.30191668413","1815.72595381659","1821.77011009396","1900.93258664841","1910.83520026092","1868.04485006154","1985.44279157038","1913.91114194419","1956.48680526639","2030.1295040756","1933.07553321024","2018.6323611436","2049.67944915433","2084.18164423968","2116.70743481465","2138.3653920336","2123.72919346413","","",
"Low income","LIC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","895.455277022577","943.442238814203","928.306225942993","961.502219322325","918.834083387866","909.630025354293","978.968949572408","961.863723033842","1016.07522740428","923.319557395127","944.193896464789","973.626358198892","921.899652809497","1007.08951815192","1004.60238069338","1024.82385599822","959.24923079602","1028.85307853965","994.631003952908","1050.72426465409","1066.03347104603","923.253385813519","933.568210624084","857.217418860853","954.786295568502","990.599289176425","932.806564569948","1024.33876310345","860.584868798546","874.176826862841","1008.31238898322","953.600554277592","1053.30268740635","914.459683138432","887.614795753196","911.87475565118","816.991284010301","967.049439552774","928.313569362858","854.224681699675","950.209942479192","956.336098705009","1021.59328286479","1004.17458664045","961.187573716976","1072.75100861322","1070.30339055199","998.831447468813","1148.60031793884","1096.80443662611","1059.07285933627","1235.72829591015","1118.0101111931","1123.57193742747","1166.66888997568","1082.16906445392","1102.30335077887","1100.46432394339","1198.69270153473","1214.11641204988","1155.30522452204","1182.6604538674","","",
"Liechtenstein","LIE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1765.4","1869.1","1848.4","1917","1681.6","1732.9","2038.5","2283.1","2426.8","2154.7","1939.2","1966.8","1843.5","1885.8","1752.8","1812.1","2022.8","2144.1","2337.7","2501.1","2547.9","2755.3","3065.6","2632.8","2960.6","2990.5","2997.4","2917.1","2880.8","2965","2925.8","2957.7","3024.2","2902","3052.6","3008.5","3143.2","3400.1","3192","3338.2","3424.9","3405.1","3282.6","3563.7","3467.2","3579.8","3727.9","3616.7","3790.6","3974.3","3520.8","3582.9","3833.5","3799.6","3943.3","3845.2","3046","3761.5","4723.6","4733.4","4541.1","3033.2","3804.3","",
"Lower middle income","LMC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1029.65851514491","1040.29173970199","1075.42096480823","1084.25337541455","997.674917389588","970.749758442818","1084.97448112742","1136.82263870071","1137.24468477626","1205.58793386946","1210.21818172088","1196.67020355489","1218.09473255893","1213.52511591172","1340.11625435511","1301.08719556473","1379.86518065988","1416.9220373954","1346.84187881798","1461.17366272687","1521.53024002179","1533.70496287528","1644.28813124905","1632.85611048735","1681.64075605497","1688.48093247788","1649.26674712977","1807.29307188435","1906.98244931451","1897.11810846689","1913.41582640472","1961.9588533114","2013.52294269141","2041.83005866359","2065.8057583364","2147.58329919657","2148.24021615443","2193.47929809125","2284.88829897217","2306.61417873774","2406.81477116571","2315.07888429143","2423.84791023928","2435.09341240195","2485.05218034258","2547.30392941935","2623.77226035551","2695.96583760929","2722.67013161022","2754.50239140433","2853.78378059078","2912.44599614906","2935.77582535024","2960.44151128956","2925.60823137543","2969.08844341448","3037.47377419441","3146.72620359653","3229.58294245132","3204.20905077103","3307.17007505458","3305.47716034237","","",
"Low & middle income","LMY","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1103.42990653153","1163.02976056357","1225.95100980488","1259.82827890003","1244.85879868145","1279.68757934922","1360.24663412956","1364.35172570964","1372.14683102576","1472.41674927753","1510.59383156134","1482.34146760561","1529.0115611835","1586.47768384718","1670.23228484111","1670.6274719816","1693.21502107915","1805.67590297041","1830.12501401904","1872.86006018812","1966.01986733182","2040.75858153957","2133.01857281617","2205.45866114207","2186.8395660608","2205.50605124149","2221.46263196371","2273.60749806303","2324.57311111122","2411.3346060213","2422.32104301331","2423.95227860414","2506.98194734083","2448.94720456967","2511.39684247765","2607.94436060104","2625.10272919811","2688.16830589074","2743.49669595989","2695.74974751187","2776.7605569404","2753.43826618987","2779.91230215084","2892.79708351077","2885.28588464194","2976.62299693368","3030.19568232422","3163.72735639043","3148.73580702844","3184.70404565021","3318.37605376865","3387.88354613718","3445.37906449943","3467.68653887494","3568.16535361463","3536.97957674291","3644.11975669672","3661.87172347507","3768.66648400962","3730.49768986575","3779.85415235703","3809.97538614","","",
"Lesotho","LSO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","836.2","814.7","813.3","809.6","756.2","799.3","747","680.2","680.4","605.5","622.8","375.1","588","909.5","703.1","640.1","1507.7","1402.2","1139.5","959.8","830.9","664.4","679.8","648.9","720.6","679.4","601.8","831","919.4","1036.9","460.3","612.1","972.6","818.2","776.4","1183.6","1015.8","1353.3","943.3","718.8","995.5","736.3","609.1","595.4","686.8","490.8","414.4","374.5","402.2","909.1","664.3","655.6","769","683.2","661.5","471.4","990.2","715.9","705","436.7","972.5","728.9","804.1","",
"Late-demographic dividend","LTE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1300.70365109592","1405.36668834048","1519.64104588959","1589.99648354035","1700.2987389341","1771.04295640605","1824.39243118554","1839.64071746159","1813.0363827463","1967.92363268933","2036.45096598604","2000.96412583014","2116.58090043339","2206.66443246432","2227.77705016141","2292.95659471715","2215.36605181832","2418.08219686882","2545.38000950105","2541.51580116274","2624.61086003166","2877.51405834754","3054.27778628183","3230.55182867472","3150.09215671773","3186.90013242453","3215.02107809593","3240.66624445636","3324.69407272787","3496.86028478602","3503.76584538879","2860.94514773305","2905.48608248779","2884.76973727866","2998.57261736905","3164.52107876936","3258.72911600756","3343.74196402073","3414.58148072754","3179.57405180142","3391.43478539836","3400.28670688926","3407.01037087985","3581.72190157543","3551.73499411692","3659.33930542743","3688.91746392059","3901.8236345884","3858.40387789799","3970.36627173341","4131.14614065935","4104.0727450316","4287.86608352667","4361.6224024429","4439.34735121955","4438.2443886196","4634.42380460462","4575.71937307261","4682.1841519372","4666.99620766595","4638.34600998252","4780.10987358976","","",
"Lithuania","LTU","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1933.2","2102","1753.4","1852.8","2417.2","2529.4","2448.4","2020.8","2707.5","2505","2765.9","3037","3254.9","2940.2","1929.4","3007.1","3348.2","3449.6","2763.5","3029.9","4015.3","3687.8","3975.2","4564.6","3859.8","4230.2","3094.1","3801.6","4734.2","3937.2","4210.2","4187.3","",
"Luxembourg","LUX","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5328.8","5142.3","5748","5678","6396.6","5634.8","5596.8","5202.9","6106.4","6202.1","5593.3","5193.2","5522.7","5967.4","5935.5","6027.1","4999.6","5339.5","5993.5","5972.6","5736.8","5593.3","6154.3","5539.5","",
"Latvia","LVA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1641.2","1774.4","1842.7","1687","2153.3","2144.2","2057.7","1885","2199","2091.5","2478.3","2176","2426.2","2802.9","2264","2941.6","3104.4","3075.3","2775.5","2738","3767.5","3373.8","3486.5","4513.1","3828.4","4250.2","3026.3","4310.1","4662.8","3900.2","4186","3557.5","",
"Macao SAR, China","MAC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","407.6","1068.9","891.3","864.1","881.3","468.5","728.1","1348.1","880.9","942","1142.6","1120.8","686.4","1051.9","887.8","1187.3","581.9","999.3","928","1019.5","485.2","1146.8","760","837.5","1108.5","1509.7","853.7","1495.4","1342.9","1120","1575.9","587.7","560.4","1584.9","446.5","1687.2","833.9","1122.7","743.5","366.8","894.6","1068.7","1432.9","1512.1","783.9","1652.1","516.4","1002.9","1919.4","1547.5","1614.4","1016.6","1828.3","1454.3","2140.7","936","1757.4","2263.2","1453.6","747.3","2328.8","943.3","1494.9","",
"Monaco","MCO","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2928.2","3832.4","2181.6","2989.5","2288.5","3432.6","2748.9","2443.9","2032.8","2487.1","2502.8","2353.5","2832","2793.4","2550.2","2110.9","3221.6","2372.7","2734","2865.9","1357.1","2851.8","3162.3","2370.9","3197.3","3651.9","3683.2","3859","1893.6","5157.7","2127.9","3434","",
"Madagascar","MDG","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1784.8","1761.6","1758.2","1806.4","1744.9","1585.5","1652.7","1686.2","1770.3","1857.8","1792.4","1797.6","1741.8","1809.5","1759","1847.4","1695.8","1621.2","1687.5","1681.8","1621.7","1593.7","1729.7","1742.6","1749.3","1782.2","1884.6","1823.3","1955.7","1945.3","1927.5","1934.2","1924.4","1926.3","1968","2007.9","2000.8","1875.4","1962.3","1890.9","2020.7","1967.4","2201.7","2353.2","2514.5","2565.3","2620.1","2811.3","3183.4","3271.6","3238","3289.2","3203.2","3010.1","3057.8","2852.1","2750.2","2645.1","2389","2467.7","2776.5","2975.8","2425.6","",
"Maldives","MDV","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","888.3","875","897.3","912.5","923.9","916.1","905.8","852.9","783","892.2","760.9","781.3","952.8","986.8","889.9","829.5","798.1","823.5","800","850","766.9","740.3","714.3","1000","1000","1000","1250","1000","1375","1000","1000","1000","1000","999.9","1000","1000","1217","1226.8","1350.5","1476.6","1622.4","1671.4","1502.4","1970.1","1764.7","1928.6","1958.8","2078.8","2141.7","2247.1","2372.2","2494.2","2527.8","2309","2280.1","2467.8","2391.6","2469","2431.4","2432.4","2444","2441.8","2444","",
"Middle East, North Africa, Afghanistan & Pakistan","MEA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","854.582634462576","1042.4034591077","993.313245014119","974.614221147856","1001.57352346447","910.160493741083","1001.80270774454","1164.75652890814","1127.23042938972","1080.2426016527","1114.78671137411","1219.00013379357","1099.77637925373","1177.75490732095","1221.63071209198","1304.51069398424","1173.9384753377","1260.36702325808","1266.96208599919","1347.56120240627","1299.10835378954","1380.93854390752","1315.73582832916","1319.0877509375","1414.09722806594","1579.32392433839","1449.88427538824","1640.17651736534","1489.83124068111","1600.43816127991","1741.88031363338","1684.87718225038","1742.27778335278","1879.3763899546","1858.13206953734","1974.86575012216","1907.28558303683","1999.88001928906","1980.54270610382","1943.15122368669","2033.13217688224","2269.85338082585","2306.63996962125","2310.92747678599","2282.08236578722","2442.3970897624","2367.98577549519","2284.73956667943","2543.11977939321","2356.79172877295","2456.23175395605","2423.98005911816","2581.12112091381","2545.57707833169","2731.0970940163","2680.55301482764","2627.99717534092","2657.05666139185","2657.78951370099","2572.00382964278","2769.56630096671","2733.66487408575","","",
"Mexico","MEX","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1104.9","1124.5","1130.1","1302","1335.6","1290","1371.4","1430.4","1492.7","1540.8","1530","1513.6","1501.6","1613.8","1745","1729.8","1779.4","1918.5","2009","2191.1","2292.5","2415.5","2183.7","2340.5","2431.1","2332.4","2321.8","2180.5","2198.2","2424.4","2426.9","2708.2","2639.4","2518.3","2519.6","2552.9","2678.7","2639.3","2708.1","2760.9","2855.2","2913.1","2964","3078.6","3130.8","3213.3","3353","3452.3","3433.7","3501.2","3240.5","3453.4","3386.9","3581.9","3470.1","3748.8","3799.7","3826.3","3992.4","3806.5","3878.9","3950.2","4262.2","",
"Marshall Islands","MHL","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Middle income","MIC","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1118.02051605904","1178.7900948126","1247.35765317126","1280.31126137091","1267.41740319228","1304.57865451223","1387.14743371171","1390.26510416265","1396.41266003457","1510.79407107273","1549.66354293711","1518.67269678084","1571.94691209904","1629.15882563745","1720.43916741286","1720.76745676896","1751.33902226849","1865.64256122697","1892.75574064915","1934.88702628574","2037.06380972104","2131.70397692914","2230.06016369551","2310.43540149256","2293.25774160319","2309.17668043902","2326.11234301694","2392.72000583423","2459.4394688792","2550.9673237199","2558.819056762","2560.84389409831","2637.85281185001","2605.97792768122","2667.4497899353","2767.59002988421","2801.86520428191","2864.15593616558","2917.13151916255","2866.29911465211","2963.36663391281","2940.75555467753","2976.26617957252","3072.42346115407","3114.4656043331","3191.98734238063","3247.91769520023","3410.65405295887","3374.93376623422","3441.00803914439","3593.37331581054","3637.60423594911","3738.26354981281","3770.14600508463","3838.93927818785","3857.57336849856","3950.81024810632","3995.25495804672","4096.20460927128","4049.67772397459","4104.94082513981","4140.69419058332","","",
"North Macedonia","MKD","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2651.5","2011.5","2695.7","3006.8","2454.7","2748.1","3079.5","2940.6","2565","2287.8","2901.3","2422.3","3596.7","3205","3243.5","2625.2","3536.9","3385.9","3329.6","3502.1","2839.3","3381.3","3900","3051.1","3859.2","2807.5","3714.6","3554","3664.2","3537.8","3472.1","3408","",
"Mali","MLI","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","707.5","729.4","644.8","748.6","811.9","787.3","748.2","766.8","872.9","829.6","831.4","687.9","673.4","796.2","880.6","679.1","615.7","1077.5","847.8","726.1","837.9","785","840.4","696.6","1084","1089.8","1033.4","962","939.7","726.4","1055.3","738","762.8","817.8","810.1","1100.6","1063.9","1204.2","1174.1","1006.5","986.3","788.6","981.4","1206.5","1089.5","1124.8","1101.2","1397.7","1800.4","1452.8","1046.8","1506.8","1512.4","1550.7","1575.5","1607.5","1601.9","1728.9","1767.7","1686","1441.2","1671","1587.6","",
"Malta","MLT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1360.4","1373.3","1566.5","1462.1","1694.2","1438.5","1490.5","1230.2","1345.5","1374.8","1755.9","1983.8","2018.4","1758.7","2009.2","2470.9","3139.7","2795.3","2809.5","3196.2","3751.8","4125.3","3940.7","3563.6","3625.9","3656.8","3574.1","3303.6","3629.6","3743.1","3136.4","3026","2703.7","2607.1","2508.5","3500","3904.8","3790.7","3869.7","4007.5","4000","4781.3","4013.6","4083.2","4129","4032.3","4238.8","4714.3","4789.2","4691.1","4670.9","4639.7","4668.6","4740.4","4824.3","4820.4","4879.9","","","","","","","",
"Myanmar","MMR","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","1535","1560.2","1521.2","1623.1","1575.6","1380.2","1545.7","1588.4","1616.1","1611.2","1635.1","1543.3","1680.1","1671","1742.2","1799.4","1845.3","1992.8","2197.4","2600.2","2766.5","2989.1","2874.7","2890.3","2896.7","2863.7","2885.9","2754.6","2747.6","2762.5","2699.5","2748.4","2882.8","2990.3","2820.2","2898.1","2813","2842.2","2963.2","3100.4","3157.6","3160.6","3286","3383.5","3493.7","3610","3723.5","3824.8","3839","3855.2","3643.4","3610.5","3646.1","3690.2","3710.9","3659.7","3671.5","3761.3","3714.1","3726.7","3743.8","3799.2","3792","",
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","MNA","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","849.29351077361","1039.59720157306","989.770769681288","966.219984408991","994.562088097041","905.515088735204","994.235574370217","1163.72536653497","1124.55119658818","1078.0681095818","1116.6896371296","1215.56049694096","1098.41674386521","1177.9148640365","1221.45801813758","1309.69126965526","1175.53852289982","1264.86605899165","1272.30794660639","1353.00511933055","1298.31482295441","1376.54600820518","1297.59719728529","1295.44648792001","1380.25221189145","1540.64679625452","1397.18757718445","1580.37302700149","1426.78288106201","1536.80130493836","1678.39431266753","1617.55288867403","1670.01271018088","1812.31827214452","1821.82971155217","1954.53296339592","1879.56261765754","1976.80913118988","1952.89206596067","1916.40419833557","1999.61748640053","2236.64340562141","2273.11611706446","2272.3477423349","2245.95597109046","2407.03374217153","2331.01290770633","2249.09179612465","2523.32689599995","2333.80865974513","2434.44339442282","2405.79746358015","2566.51638149295","2521.95358004954","2706.20938915069","2657.70587705023","2607.09488480179","2637.76560393984","2640.43879250446","2552.84830907965","2756.35300007748","2714.94695428452","","",
"Montenegro","MNE","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2971.2","1992.4","3239.7","3347.9","3321.4","3305.7","2638.8","3770.5","3451.5","3146.5","3261.7","3288","3311.8","3166.8","3260","3193.4","3216.6","3314.8","",
"Mongolia","MNG","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","400","861.6","817.8","898.3","772.8","662.5","816.2","525.7","317.9","681.2","899","497.2","1085.3","752.8","1113.8","841.8","855.3","626.9","566.2","517","635.1","1042.6","1387.5","966.3","1395.6","1380.6","1106.6","1269.1","1248.3","1098.2","970.3","833.4","858.4","732","735","660.5","756.7","634.1","606.2","770.1","708.4","585.4","785.3","787.5","474.3","1098","942.5","1382.8","1551.8","1370.3","1487.2","1565.3","1319.8","1668","574.7","1279.6","843.7","1379.6","1271.9","1218.6","1420","1113.2","1295.5","",
"Northern Mariana Islands","MNP","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","877.4","858.2","911.1","926.5","935.7","923.5","960.7","948.7","887.2","1000","941.1","979.3","873.8","777.7","571.7","795.8","772.8","710.4","622.8","595.7","591.7","498.4","489","510","531.3","544","398.2","393.3","395.7","476.7","344.2","177.6","564.7","520.3","652.4","821.8","821.4","839","985.4","868.1","880.1","615.7","775.2","725.9","444.7","718.6","609.3","555","837.6","979.4","990.9","1167.4","606","745.3","734","662.6","678.7","798.9","799.4","685.2","997.3","1162.8","737.7","",
"Mauritania","MRT","Cereal yield (kg per hectare)","AG.YLD.CREL.KG","","369.8","378.8","374.5","376.1","340.5","369.3","374.9","387.3","399.1","343","206.8","209.9","217","330.2","435.7","558.8","414.3","328.2","308.1","422.3","420.4","451.1","464.3","501.3","638.7","699.1","1010.8","863.2","949.8","869.8","673.7","862.1","849","667.8","772.3","849.6","782.1","894.5","864.2","864.4","639.1","1011.8","797.7","637.5","841.2","661.3","705.8","765.8","713.3","955.2","1374.5","1034.4","1197","1678.8","1262.2","1231.2","1912","1506.4","1391.4","1322.2","2035","1522.2","1968.2","",
